nom_reservatorioee;ena_data;ena_bruta_ree_mwmed;ena_bruta_ree_percentualmlt;ena_armazenavel_ree_mwmed;ena_armazenavel_ree_percentualmlt
NORTE;2023-06-14;3220.0429999999997;73.1813;3220.0429999999997;73.1813
PARANA;2023-06-14;14209.397572000002;92.5763;14027.093572000005;91.3886
PARANAPANEMA;2023-06-14;1984.347556;77.3257;1840.376556;71.7155
SUDESTE;2023-06-14;2925.4730000000004;81.9739;2857.8380000000006;80.0787
SUL;2023-06-14;2304.1929999999998;43.423;2098.153;39.5401
TELES PIRES;2023-06-14;1315.387;94.9122;1307.225;94.3232
BELO MONTE;2023-06-15;3558.307;73.1252;3544.368;72.8387
IGUACU;2023-06-15;5180.468000000001;100.8043;5126.942;99.7628
ITAIPU;2023-06-15;4563.865903999999;126.781;4563.865903999999;126.781
MADEIRA;2023-06-15;4948.6939999999995;81.1137;4913.937999999999;80.544
MANAUS-AMAPA;2023-06-15;1213.7849999999999;83.7697;1030.8519999999999;71.1445
NORDESTE;2023-06-15;2329.452;50.8867;2307.287;50.4025
NORTE;2023-06-15;3140.464;71.3727;3140.464;71.3727
PARANA;2023-06-15;13332.470252000001;86.863;13146.877252000004;85.6538
PARANAPANEMA;2023-06-15;2749.1418439999998;107.1281;2513.6148439999997;97.9501
SUDESTE;2023-06-15;2974.298;83.342;2901.9900000000007;81.3159
SUL;2023-06-15;3995.402;75.2942;3821.5589999999997;72.0181
TELES PIRES;2023-06-15;1308.8220000000001;94.4385;1228.5700000000002;88.6479
BELO MONTE;2023-06-16;3431.318;70.5155;3423.762;70.3602
IGUACU;2023-06-16;6541.103999999999;127.2803;6517.897999999999;126.8287
ITAIPU;2023-06-16;5014.376536000001;139.2959;5014.376536000001;139.2959
MADEIRA;2023-06-16;4972.8009999999995;81.5089;4943.258999999999;81.0246
MANAUS-AMAPA;2023-06-16;1218.326;84.0831;1000.5160000000001;69.0509
NORDESTE;2023-06-16;2292.603;50.0817;2269.723;49.5819
NORTE;2023-06-16;3063.834;69.6311;3063.834;69.6311
PARANA;2023-06-16;12570.522504;81.8988;12384.318504000003;80.6857
PARANAPANEMA;2023-06-16;3808.9759599999998;148.4275;3775.27396;147.1142
SUDESTE;2023-06-16;2919.5050000000006;81.8067;2851.7100000000005;79.907
SUL;2023-06-16;8357.125000000002;157.4918;6101.211000000001;114.9786
TELES PIRES;2023-06-16;1281.954;92.4998;1281.954;92.4998
BELO MONTE;2023-06-17;3315.715;68.1398;3308.159;67.9845
IGUACU;2023-06-17;7077.376;137.7154;6839.915;133.0947
ITAIPU;2023-06-17;5195.96168;144.3402;5195.96168;144.3402
MADEIRA;2023-06-17;5087.701999999999;83.3922;4731.856;77.5595
MANAUS-AMAPA;2023-06-17;1200.539;82.8555;1012.634;69.8872
NORDESTE;2023-06-17;2273.235;49.6586;2253.215;49.2213
NORTE;2023-06-17;2984.662;67.8318;2984.662;67.8318
PARANA;2023-06-17;12895.010708000003;84.0129;12860.832708000004;83.7902
PARANAPANEMA;2023-06-17;4201.508612;163.7237;4200.317612;163.6773
SUDESTE;2023-06-17;2881.4060000000013;80.7391;2820.085000000001;79.0208
SUL;2023-06-17;8420.393;158.6841;6758.786999999999;127.3708
TELES PIRES;2023-06-17;1237.5610000000001;89.2966;1225.3200000000002;88.4134
BELO MONTE;2023-06-18;3195.4379999999996;65.668;3187.8819999999996;65.5128
IGUACU;2023-06-18;6856.591;133.4192;4605.939;89.6248
ITAIPU;2023-06-18;5100.805163999999;141.6968;5100.805163999999;141.6968
MADEIRA;2023-06-18;5227.49;85.6834;3550.069;58.1889
MANAUS-AMAPA;2023-06-18;1184.652;81.7591;1021.588;70.5052
NORDESTE;2023-06-18;2253.858;49.2353;2233.123;48.7824
NORTE;2023-06-18;2907.742;66.0837;2907.742;66.0837
PARANA;2023-06-18;14047.273911999999;91.5201;13993.106911999997;91.1672
PARANAPANEMA;2023-06-18;3958.8249240000005;154.2668;3958.8249239999996;154.2668
SUDESTE;2023-06-18;2858.7460000000005;80.1042;2796.169;78.3507
SUL;2023-06-18;6866.544999999998;129.4015;5942.105;111.9802
TELES PIRES;2023-06-18;1183.1200000000001;85.3684;990.587;71.4761
BELO MONTE;2023-06-19;3098.5939999999996;63.6778;3091.0389999999998;63.5226
IGUACU;2023-06-19;6338.482000000001;123.3376;3373.943;65.652
ITAIPU;2023-06-19;4957.675996;137.7208;4957.675996;137.7208
MADEIRA;2023-06-19;5360.422999999999;87.8623;4082.316;66.913
MANAUS-AMAPA;2023-06-19;1134.137;78.2728;1001.264;69.1025
NORDESTE;2023-06-19;2240.0739999999996;48.9342;2220.054;48.4969
NORTE;2023-06-19;2838.424;64.5083;2838.424;64.5083
PARANA;2023-06-19;15099.71572800001;98.3769;14860.001728000003;96.8151
PARANAPANEMA;2023-06-19;3519.228276;137.1367;3516.149276;137.0167
SUDESTE;2023-06-19;2848.0269999999996;79.8038;2784.8970000000004;78.0349
SUL;2023-06-19;5411.427;101.9795;4822.731000000001;90.8854
TELES PIRES;2023-06-19;1166.021;84.1346;935.1220000000001;67.474
BELO MONTE;2023-06-20;3028.4610000000002;62.2366;3003.9480000000003;61.7328
IGUACU;2023-06-20;5873.907;114.2976;4741.487999999999;92.2624
ITAIPU;2023-06-20;4766.830276;132.4192;4766.830276;132.4192
MADEIRA;2023-06-20;5465.4580000000005;89.584;4388.612;71.9334
MANAUS-AMAPA;2023-06-20;1083.644;74.788;851.4840000000002;58.7654
NORDESTE;2023-06-20;2231.772;48.7529;2212.4670000000006;48.3312
NORTE;2023-06-20;2761.927;62.7697;2761.927;62.7697
PARANA;2023-06-20;15776.332700000003;102.7851;15346.066699999992;99.9819
PARANAPANEMA;2023-06-20;3074.436024;119.8041;3062.085024;119.3228
SUDESTE;2023-06-20;2822.818;79.0974;2755.1060000000007;77.2001
SUL;2023-06-20;4330.978999999999;81.6182;3985.139;75.1008
TELES PIRES;2023-06-20;1152.513;83.1599;1072.8890000000001;77.4147
BELO MONTE;2023-06-21;2985.766;61.3592;2953.026;60.6863
IGUACU;2023-06-21;5520.047;107.412;3605.689;70.1614
ITAIPU;2023-06-21;4557.125352000001;126.5937;4557.125352000001;126.5937
MADEIRA;2023-06-21;5450.532;89.3393;3946.6549999999997;64.6894
MANAUS-AMAPA;2023-06-21;1047.418;72.2879;905.7099999999999;62.5078
NORDESTE;2023-06-21;2219.7720000000004;48.4907;2199.752;48.0534
NORTE;2023-06-21;2690.7659999999996;61.1525;2690.7659999999996;61.1525
PARANA;2023-06-21;16084.237336000006;104.7912;15480.731336000004;100.8592
PARANAPANEMA;2023-06-21;2687.6093119999996;104.7303;2652.3063119999997;103.3546
SUDESTE;2023-06-21;2756.92;77.2509;2694.4090000000006;75.4993
SUL;2023-06-21;3645.836;68.7066;3510.964;66.1649
TELES PIRES;2023-06-21;1142.8809999999999;82.4649;762.999;55.0544
BELO MONTE;2023-06-22;2954.746;60.7217;2933.423;60.2835
IGUACU;2023-06-22;5316.6;103.4532;3768.7649999999994;73.3346
ITAIPU;2023-06-22;4334.871528;120.4197;4334.871528;120.4197
MADEIRA;2023-06-22;5318.326;87.1723;3352.9110000000005;54.9573
MANAUS-AMAPA;2023-06-22;1007.31;69.5198;869.738;60.0252
NORDESTE;2023-06-22;2201.328;48.0878;2189.888;47.8379
NORTE;2023-06-22;2615.474;59.4413;2615.474;59.4413
PARANA;2023-06-22;16156.620364000002;105.2628;15126.069364000003;98.5486
PARANAPANEMA;2023-06-22;2363.772108;92.1111;2358.710108;91.9138
SUDESTE;2023-06-22;2686.8419999999996;75.2873;2629.494;73.6803
SUL;2023-06-22;3326.0930000000003;62.6809;3243.083;61.1166
TELES PIRES;2023-06-22;1097.684;79.2037;898.648;64.8422
BELO MONTE;2023-06-23;2896.153;59.5176;2881.042;59.207
IGUACU;2023-06-23;5194.667000000001;101.0806;2632.9190000000003;51.2327
ITAIPU;2023-06-23;4163.3255039999995;115.6543;4163.3255039999995;115.6543
MADEIRA;2023-06-23;5147.237999999999;84.368;3802.2099999999996;62.3218
MANAUS-AMAPA;2023-06-23;953.923;65.8353;828.8449999999999;57.203
NORDESTE;2023-06-23;2184.992;47.731;2174.982;47.5123
NORTE;2023-06-23;2550.681;57.9688;2550.681;57.9688
PARANA;2023-06-23;16022.630804000008;104.3898;15189.72980400001;98.9633
PARANAPANEMA;2023-06-23;2127.467692;82.9028;2085.323692;81.2605
SUDESTE;2023-06-23;2642.3599999999997;74.0409;2588.3759999999997;72.5282
SUL;2023-06-23;9965.348999999998;187.7991;6078.601;114.5525
TELES PIRES;2023-06-23;1066.712;76.9689;905.719;65.3524
BELO MONTE;2023-06-24;2828.3900000000003;58.125;2813.2790000000005;57.8145
IGUACU;2023-06-24;5597.809;108.9252;1908.1819999999998;37.1304
ITAIPU;2023-06-24;3913.453856;108.713;3913.453856;108.713
MADEIRA;2023-06-24;4960.973;81.315;3281.57;53.788
MANAUS-AMAPA;2023-06-24;933.2950000000001;64.4116;682.874;47.1287
NORDESTE;2023-06-24;2169.64;47.3956;2146.0449999999996;46.8802
NORTE;2023-06-24;2476.8379999999997;56.2906;2476.8379999999997;56.2906
PARANA;2023-06-24;15785.114391999994;102.8423;15361.546391999998;100.0827
PARANAPANEMA;2023-06-24;1973.1727520000002;76.8903;1973.1727520000002;76.8903
SUDESTE;2023-06-24;2613.3959999999997;73.2293;2563.294;71.8254
SUL;2023-06-24;14289.645;269.2914;7134.7339999999995;134.4556
TELES PIRES;2023-06-24;1058.984;76.4113;797.3399999999999;57.5323
BELO MONTE;2023-06-25;2760.1899999999996;56.7234;2745.0789999999997;56.4129
IGUACU;2023-06-25;5650.175;109.9441;2413.15;46.9564
ITAIPU;2023-06-25;3746.5381199999993;104.0762;3746.5381199999993;104.0762
MADEIRA;2023-06-25;4763.294;78.0748;3502.5299999999997;57.4097
MANAUS-AMAPA;2023-06-25;910.4330000000001;62.8338;650.783;44.914
NORDESTE;2023-06-25;2154.65;47.0681;2141.78;46.787
NORTE;2023-06-25;2412.962;54.8389;2412.962;54.8389
PARANA;2023-06-25;15476.459847999991;100.8314;15046.824847999997;98.0323
PARANAPANEMA;2023-06-25;1909.987032;74.428;1909.313032;74.4018
SUDESTE;2023-06-25;2580.062;72.2952;2545.016;71.3132
SUL;2023-06-25;13271.989999999998;250.1135;5591.323000000001;105.3697
TELES PIRES;2023-06-25;1073.326;77.4462;913.713;65.9293
BELO MONTE;2023-06-26;2693.1079999999997;55.3449;2675.479;54.9826
IGUACU;2023-06-26;5313.5869999999995;103.3946;3160.822;61.505
ITAIPU;2023-06-26;3620.1578919999997;100.5654;3620.1578919999997;100.5654
MADEIRA;2023-06-26;4586.361999999999;75.1748;3327.9390000000003;54.548
MANAUS-AMAPA;2023-06-26;929.418;64.144;731.674;50.4967
NORDESTE;2023-06-26;2136.487;46.6714;2125.047;46.4215
NORTE;2023-06-26;2354.91;53.5196;2354.91;53.5196
PARANA;2023-06-26;15133.413055999996;98.5964;14448.861055999996;94.1365
PARANAPANEMA;2023-06-26;1851.159052;72.1356;1850.3860520000003;72.1055
SUDESTE;2023-06-26;2559.8749999999995;71.7296;2508.4799999999996;70.2894
SUL;2023-06-26;10340.024;194.86;5196.242000000001;97.9243
TELES PIRES;2023-06-26;1113.907;80.3743;957.6949999999999;69.1028
BELO MONTE;2023-06-27;2607.996;53.5958;2585.3300000000004;53.13
IGUACU;2023-06-27;4574.701000000001;89.017;3064.784;59.6362
ITAIPU;2023-06-27;3546.7186559999996;98.5254;3546.7186559999996;98.5254
MADEIRA;2023-06-27;4431.561;72.6374;4071.947;66.743
MANAUS-AMAPA;2023-06-27;975.695;67.3379;783.02;54.0403
NORDESTE;2023-06-27;2114.53;46.1917;2100.23;45.8793
NORTE;2023-06-27;2307.261;52.4366;2307.261;52.4366
PARANA;2023-06-27;14794.427936000004;96.3879;14279.784936;93.0349
PARANAPANEMA;2023-06-27;1762.3734080000002;68.6759;1748.002408;68.1159
SUDESTE;2023-06-27;2596.288999999999;72.7499;2551.5689999999995;71.4968
SUL;2023-06-27;8032.13;151.3672;5712.856;107.66
TELES PIRES;2023-06-27;1112.266;80.2559;994.03;71.7246
BELO MONTE;2023-06-28;2507.7819999999997;51.5363;2495.189;51.2775
IGUACU;2023-06-28;3988.206;77.6046;3453.3669999999997;67.1975
ITAIPU;2023-06-28;3502.0138399999996;97.2835;3502.0138399999996;97.2835
MADEIRA;2023-06-28;4293.5689999999995;70.3756;4113.022;67.4163
MANAUS-AMAPA;2023-06-28;1055.716;72.8605;855.2080000000001;59.0224
NORDESTE;2023-06-28;2088.5170000000003;45.6235;2079.222;45.4204
NORTE;2023-06-28;2260.323;51.3699;2260.323;51.3699
PARANA;2023-06-28;14442.358084000003;94.0941;14242.558084;92.7924
PARANAPANEMA;2023-06-28;1703.5170759999999;66.3824;1645.8590760000002;64.1356
SUDESTE;2023-06-28;2595.3650000000002;72.724;2526.503;70.7945
SUL;2023-06-28;6489.356999999999;122.2933;4317.380999999999;81.362
TELES PIRES;2023-06-28;1099.6779999999999;79.3476;1068.3429999999998;77.0866
BELO MONTE;2023-06-29;2394.586;49.2101;2387.03;49.0548
IGUACU;2023-06-29;3528.9809999999998;68.6688;3403.7469999999994;66.2319
ITAIPU;2023-06-29;3446.552824;95.7428;3446.552824;95.7428
MADEIRA;2023-06-29;4172.066;68.3841;4012.098;65.762
MANAUS-AMAPA;2023-06-29;1096.9560000000001;75.7067;902.7880000000001;62.3062
NORDESTE;2023-06-29;2067.185;45.1575;2067.1850000000004;45.1575
NORTE;2023-06-29;2225.054;50.5683;2225.054;50.5683
PARANA;2023-06-29;14130.657159999999;92.0633;13965.760159999998;90.989
PARANAPANEMA;2023-06-29;1661.6350160000002;64.7503;1601.731016;62.416
SUDESTE;2023-06-29;2575.4959999999987;72.1673;2538.830999999999;71.1399
SUL;2023-06-29;5369.2779999999975;101.1852;4699.335999999999;88.56
TELES PIRES;2023-06-29;1026.097;74.0384;1022.9370000000001;73.8104
BELO MONTE;2023-06-30;2310.402;47.4801;2302.8469999999998;47.3248
IGUACU;2023-06-30;3174.016;61.7617;3152.606;61.3451
ITAIPU;2023-06-30;3338.888384;92.752;3338.888384;92.752
MADEIRA;2023-06-30;4070.793;66.7241;4010.127;65.7297
MANAUS-AMAPA;2023-06-30;1115.8429999999998;77.0102;946.574;65.3281
NORDESTE;2023-06-30;2056.348;44.9208;2056.348;44.9208
NORTE;2023-06-30;2182.817;49.6084;2182.817;49.6084
PARANA;2023-06-30;13854.207447999992;90.2622;13689.905447999996;89.1917
PARANAPANEMA;2023-06-30;1617.4031679999998;63.0267;1617.4031679999998;63.0267
SUDESTE;2023-06-30;2556.638;71.6389;2517.6639999999993;70.5468
SUL;2023-06-30;4450.055999999999;83.8623;4369.956999999999;82.3528
TELES PIRES;2023-06-30;1007.9780000000001;72.731;990.2830000000001;71.4542
BELO MONTE;2023-07-01;2246.866;136.6138;2239.31;136.1544
IGUACU;2023-07-01;2928.9939999999997;59.9814;2928.994;59.9814
ITAIPU;2023-07-01;3280.477096;105.9413;3280.477096;105.9413
MADEIRA;2023-07-01;3971.227;102.543;3767.096;97.272
MANAUS-AMAPA;2023-07-01;1125.3600000000001;108.9058;918.356;88.8732
NORDESTE;2023-07-01;2058.978;54.5421;2049.683;54.2959
NORTE;2023-07-01;2146.089;83.0925;2146.089;83.0925
PARANA;2023-07-01;13558.075263999992;108.6306;13393.647263999996;107.3131
PARANAPANEMA;2023-07-01;1503.8156399999998;66.6171;1493.36764;66.1543
SUDESTE;2023-07-01;2507.431;85.5426;2481.158;84.6462
SUL;2023-07-01;3814.8729999999996;63.0487;3751.2509999999997;61.9972
TELES PIRES;2023-07-01;999.9879999999999;99.4041;971.5459999999999;96.5768
BELO MONTE;2023-07-02;2171.022;132.0024;2163.467;131.543
IGUACU;2023-07-02;2750.207;56.3201;2690.823;55.104
ITAIPU;2023-07-02;3189.36696;102.9989;3189.36696;102.9989
MADEIRA;2023-07-02;3854.107;99.5188;3255.6;84.0645
MANAUS-AMAPA;2023-07-02;1148.7430000000002;111.1687;900.8710000000001;87.1811
NORDESTE;2023-07-02;2067.072;54.7565;2042.7619999999997;54.1125
NORTE;2023-07-02;2108.759;81.6471;2108.759;81.6471
PARANA;2023-07-02;13227.228031999995;105.9797;13061.996031999995;104.6559
PARANAPANEMA;2023-07-02;1545.850008;68.4792;1521.3650080000002;67.3946
SUDESTE;2023-07-02;2468.283;84.207;2442.0089999999996;83.3106
SUL;2023-07-02;3413.1800000000003;56.4099;3298.736;54.5184
TELES PIRES;2023-07-02;1036.2740000000001;103.0111;941.849;93.6248
BELO MONTE;2023-07-03;2078.11;126.3531;2070.554;125.8937
IGUACU;2023-07-03;2576.16;52.7559;2576.1600000000003;52.7559
ITAIPU;2023-07-03;3105.3764039999996;100.2865;3105.3764039999996;100.2865
MADEIRA;2023-07-03;3751.068;96.8582;3711.968;95.8486
MANAUS-AMAPA;2023-07-03;1183.959;114.5767;966.1600000000001;93.4994
NORDESTE;2023-07-03;2072.565;54.902;2049.685;54.2959
NORTE;2023-07-03;2070.5099999999998;80.1662;2070.5099999999998;80.1662
PARANA;2023-07-03;12990.540016000004;104.0833;12831.330016000002;102.8077
PARANAPANEMA;2023-07-03;1510.55058;66.9155;1510.55058;66.9155
SUDESTE;2023-07-03;2427.009;82.7989;2401.8899999999994;81.942
SUL;2023-07-03;3072.4549999999995;50.7787;3013.0789999999997;49.7974
TELES PIRES;2023-07-03;1010.986;100.4974;967.2280000000001;96.1476
BELO MONTE;2023-07-04;1995.146;121.3088;1987.5910000000001;120.8494
IGUACU;2023-07-04;2468.075;50.5425;2428.587;49.7338
ITAIPU;2023-07-04;3051.912968;98.5599;3051.912968;98.5599
MADEIRA;2023-07-04;3668.8869999999997;94.7361;3509.26;90.6143
MANAUS-AMAPA;2023-07-04;1206.629;116.7706;967.0129999999999;93.5819
NORDESTE;2023-07-04;2075.567;54.9815;2055.5469999999996;54.4512
NORTE;2023-07-04;2026.6879999999999;78.4695;2026.6879999999999;78.4695
PARANA;2023-07-04;12774.204592;102.35;12588.766592;100.8642
PARANAPANEMA;2023-07-04;1496.27044;66.2829;1486.27544;65.8401
SUDESTE;2023-07-04;2406.818;82.1101;2380.546;81.2138
SUL;2023-07-04;2829.2759999999994;46.7596;2762.568;45.6571
TELES PIRES;2023-07-04;991.7349999999999;98.5837;873.619;86.8424
BELO MONTE;2023-07-05;1922.9899999999998;116.9215;1915.435;116.4622
IGUACU;2023-07-05;2310.1479999999992;47.3084;2243.4259999999995;45.942
ITAIPU;2023-07-05;2996.277804;96.7632;2996.277804;96.7632
MADEIRA;2023-07-05;3620.926;93.4977;3342.535;86.3092
MANAUS-AMAPA;2023-07-05;1212.56;117.3445;974.31;94.2881
NORDESTE;2023-07-05;2083.143;55.1822;2039.871;54.0359
NORTE;2023-07-05;1996.6770000000001;77.3075;1996.6770000000001;77.3075
PARANA;2023-07-05;12609.319148;101.0289;12441.111148000002;99.6812
PARANAPANEMA;2023-07-05;1445.625048;64.0394;1401.8720480000002;62.1012
SUDESTE;2023-07-05;2394.11;81.6765;2345.3650000000002;80.0136
SUL;2023-07-05;2575.868;42.5715;2510.828;41.4966
TELES PIRES;2023-07-05;953.19;94.7521;822.852;81.7958
BELO MONTE;2023-07-06;1868.911;113.6334;1861.355;113.174
IGUACU;2023-07-06;2266.943;46.4236;2266.943;46.4236
ITAIPU;2023-07-06;2944.320236;95.0853;2944.320236;95.0853
MADEIRA;2023-07-06;3600.0000000000005;92.9574;3513.2570000000005;90.7175
MANAUS-AMAPA;2023-07-06;1175.752;113.7825;930.723;90.07
NORDESTE;2023-07-06;2089.298;55.3453;2069.2780000000002;54.8149
NORTE;2023-07-06;1964.755;76.0716;1964.755;76.0716
PARANA;2023-07-06;12464.821807999999;99.8712;12312.407808;98.65
PARANAPANEMA;2023-07-06;1440.5359560000002;63.8139;1395.227956;61.8068
SUDESTE;2023-07-06;2401.209;81.9187;2320.826;79.1764
SUL;2023-07-06;2506.1789999999996;41.4198;2448.2170000000006;40.4618
TELES PIRES;2023-07-06;951.634;94.5975;879.9119999999999;87.4679
BELO MONTE;2023-07-07;1795.7600000000002;109.1857;1785.3500000000001;108.5528
IGUACU;2023-07-07;2127.394;43.5658;2125.733;43.5318
ITAIPU;2023-07-07;2912.051636;94.0432;2912.051636;94.0432
MADEIRA;2023-07-07;3598.548;92.9199;3563.792;92.0224
MANAUS-AMAPA;2023-07-07;1091.104;105.5907;859.0480000000001;83.1337
NORDESTE;2023-07-07;2123.521;56.2518;2104.216;55.7404
NORTE;2023-07-07;1934.9060000000002;74.9159;1934.9060000000002;74.9159
PARANA;2023-07-07;12312.971140000001;98.6545;12294.095140000001;98.5033
PARANAPANEMA;2023-07-07;1443.8812240000002;63.9621;1443.8812240000002;63.9621
SUDESTE;2023-07-07;2385.8990000000003;81.3964;2351.938;80.2378
SUL;2023-07-07;2808.227;46.4118;2753.0950000000003;45.5006
TELES PIRES;2023-07-07;946.08;94.0454;905.8900000000001;90.0503
BELO MONTE;2023-07-08;1737.771;105.6599;1722.6599999999999;104.7411
IGUACU;2023-07-08;2212.113;45.3007;2212.113;45.3007
ITAIPU;2023-07-08;2893.36658;93.4397;2893.36658;93.4397
MADEIRA;2023-07-08;3574.9410000000003;92.3103;3540.1850000000004;91.4129
MANAUS-AMAPA;2023-07-08;994.7829999999999;96.2693;742.225;71.8282
NORDESTE;2023-07-08;2190.808;58.0342;2179.3680000000004;57.7312
NORTE;2023-07-08;1903.279;73.6913;1903.279;73.6913
PARANA;2023-07-08;12224.492296000004;97.9456;12200.312296000004;97.7518
PARANAPANEMA;2023-07-08;1426.377124;63.1867;1410.636124;62.4894
SUDESTE;2023-07-08;2374.587;81.0105;2347.258;80.0782
SUL;2023-07-08;6393.915;105.6727;5733.138000000001;94.752
TELES PIRES;2023-07-08;932.452;92.6907;897.689;89.235
BELO MONTE;2023-07-09;1686.137;102.5204;1671.026;101.6016
IGUACU;2023-07-09;2542.85;52.0737;2452.087;50.2151
ITAIPU;2023-07-09;2876.8020319999996;92.9048;2876.8020319999996;92.9048
MADEIRA;2023-07-09;3510.0930000000003;90.6358;3387.396;87.4676
MANAUS-AMAPA;2023-07-09;953.7919999999999;92.3025;727.163;70.3706
NORDESTE;2023-07-09;2225.352;58.9493;2221.777;58.8546
NORTE;2023-07-09;1877.654;72.6992;1877.654;72.6992
PARANA;2023-07-09;12101.08576;96.9568;12070.041760000002;96.7081
PARANAPANEMA;2023-07-09;1413.4732079999999;62.6151;1413.4732080000003;62.6151
SUDESTE;2023-07-09;2372.7730000000006;80.9486;2345.4429999999998;80.0162
SUL;2023-07-09;9700.374;160.3187;7055.978;116.6146
TELES PIRES;2023-07-09;890.708;88.5411;868.8290000000001;86.3662
BELO MONTE;2023-07-10;1636.9450000000002;99.5295;1621.834;98.6107
IGUACU;2023-07-10;4951.048;101.39;4448.723999999999;91.1032
ITAIPU;2023-07-10;3074.2244000000005;99.2805;3074.2244000000005;99.2805
MADEIRA;2023-07-10;3421.516;88.3487;3380.593;87.292
MANAUS-AMAPA;2023-07-10;933.453;90.3342;704.752;68.2018
NORDESTE;2023-07-10;2296.243;60.8272;2291.2380000000003;60.6946
NORTE;2023-07-10;1845.761;71.4644;1845.761;71.4644
PARANA;2023-07-10;11920.151579999998;95.5071;11871.061579999998;95.1138
PARANAPANEMA;2023-07-10;1560.04602;69.1081;1560.04602;69.1081
SUDESTE;2023-07-10;2363.067;80.6175;2335.7380000000003;79.6851
SUL;2023-07-10;9564.421;158.0718;5949.963999999999;98.3355
TELES PIRES;2023-07-10;882.7840000000001;87.7534;875.4910000000001;87.0284
BELO MONTE;2023-07-11;1589.413;96.6394;1570.776;95.5062
IGUACU;2023-07-11;11073.512999999999;226.7689;3100.3199999999997;63.4899
ITAIPU;2023-07-11;3614.9334519999998;116.7424;3614.9334519999998;116.7424
MADEIRA;2023-07-11;3303.783;85.3086;3089.341;79.7714
MANAUS-AMAPA;2023-07-11;920.465;89.0773;711.8620000000001;68.8899
NORDESTE;2023-07-11;2377.071;62.9683;2357.051;62.438
NORTE;2023-07-11;1819.879;70.4623;1819.879;70.4623
PARANA;2023-07-11;11463.202076000001;91.8459;11399.933076000001;91.339
PARANAPANEMA;2023-07-11;2153.1104720000003;95.3801;2133.6334720000004;94.5173
SUDESTE;2023-07-11;2346.6600000000003;80.0578;2310.378;78.82
SUL;2023-07-11;11412.798999999999;188.6201;6484.01;107.1617
TELES PIRES;2023-07-11;900.173;89.482;828.0340000000001;82.311
BELO MONTE;2023-07-12;1525.282;92.7401;1510.171;91.8213
IGUACU;2023-07-12;13650.367;279.539;467.804;9.5799
ITAIPU;2023-07-12;3929.5574239999996;126.903;3929.5574239999996;126.903
MADEIRA;2023-07-12;3171.451;81.8916;2912.695;75.2101
MANAUS-AMAPA;2023-07-12;894.8180000000001;86.5953;767.5300000000001;74.2771
NORDESTE;2023-07-12;2427.029;64.2917;2416.304;64.0076
NORTE;2023-07-12;1795.0710000000001;69.5017;1795.0710000000001;69.5017
PARANA;2023-07-12;11228.261992000003;89.9635;11161.264992;89.4268
PARANAPANEMA;2023-07-12;2483.264584;110.0055;2418.710584;107.1458
SUDESTE;2023-07-12;2327.5669999999996;79.4064;2300.238;78.474
SUL;2023-07-12;24167.466;399.4173;7185.411;118.7538
TELES PIRES;2023-07-12;910.698;90.5282;910.698;90.5282
BELO MONTE;2023-07-13;1479.2469999999998;89.9411;1464.136;89.0223
IGUACU;2023-07-13;15402.331;315.4166;2704.573;55.3856
ITAIPU;2023-07-13;4078.914944;131.7264;4078.914944;131.7264
MADEIRA;2023-07-13;3064.379;79.1268;2874.136;74.2145
MANAUS-AMAPA;2023-07-13;865.346;83.7432;760.9350000000002;73.6389
NORDESTE;2023-07-13;2474.862;65.5588;2455.5570000000002;65.0474
NORTE;2023-07-13;1770.278;68.5418;1770.278;68.5418
PARANA;2023-07-13;11327.776096000003;90.7609;11302.030096000004;90.5546
PARANAPANEMA;2023-07-13;2330.9039599999996;103.2561;2304.09296;102.0684
SUDESTE;2023-07-13;2310.095;78.8103;2280.555;77.8025
SUL;2023-07-13;37091.297999999995;613.0104;8177.609999999999;135.1519
TELES PIRES;2023-07-13;898.359;89.3016;889.0649999999999;88.3778
BELO MONTE;2023-07-14;1470.501;89.4093;1455.39;88.4906
IGUACU;2023-07-14;14387.107000000002;294.6263;7451.504;152.5956
ITAIPU;2023-07-14;4090.5931039999996;132.1035;4090.5931039999996;132.1035
MADEIRA;2023-07-14;2984.6789999999996;77.0689;2948.185;76.1265
MANAUS-AMAPA;2023-07-14;838.251;81.1211;673.735;65.2002
NORDESTE;2023-07-14;2486.5280000000002;65.8678;2486.5280000000002;65.8678
NORTE;2023-07-14;1748.3110000000001;67.6913;1748.3110000000001;67.6913
PARANA;2023-07-14;11410.977416000002;91.4275;11386.172416000001;91.2288
PARANAPANEMA;2023-07-14;2262.30548;100.2173;2239.56848;99.2101
SUDESTE;2023-07-14;2288.3820000000005;78.0696;2256.5220000000004;76.9826
SUL;2023-07-14;32068.458;529.9976;14393.719;237.886
TELES PIRES;2023-07-14;857.861;85.2759;857.861;85.2759
BELO MONTE;2023-07-15;1448.1029999999998;88.0475;1434.839;87.241
IGUACU;2023-07-15;12419.919000000002;254.3413;4700.74;96.2641
ITAIPU;2023-07-15;3990.1404399999997;128.8595;3990.1404399999997;128.8595
MADEIRA;2023-07-15;2910.775;75.1606;2589.93;66.8759
MANAUS-AMAPA;2023-07-15;809.7909999999999;78.3669;663.278;64.1882
NORDESTE;2023-07-15;2472.875;65.5062;2436.221;64.5352
NORTE;2023-07-15;1724.1940000000002;66.7575;1724.1940000000002;66.7575
